Amostra 1,Amostra 2,Amostra 3,Amostra 4,Amostra 5,Amostra 6,Amostra 7,Amostra 8,Amostra 9,Amostra 10,Amostra 11,Amostra 12,Amostra 13,Amostra 14,Amostra 15,Amostra 16,Amostra 17,Amostra 18,Amostra 19,Amostra 20,Amostra 21,Amostra 22,Amostra 23,Amostra 24,Amostra 25,Amostra 26,Amostra 27,Amostra 28,Amostra 29,Amostra 30,Amostra 31,Amostra 32,Amostra 33,Amostra 34,Amostra 35,Amostra 36,Amostra 37,Amostra 38,Amostra 39,Amostra 40,Amostra 41,Amostra 42,Amostra 43,Amostra 44,Amostra 45,Amostra 46,Amostra 47,Amostra 48,Amostra 49,Amostra 50,Amostra 51,Amostra 52,Amostra 53,Amostra 54,Amostra 55,Amostra 56,Amostra 57,Amostra 58,Amostra 59,Amostra 60,Amostra 61,Amostra 62,Amostra 63,Amostra 64,Amostra 65,Amostra 66,Amostra 67,Amostra 68,Amostra 69,Amostra 70,Amostra 71,Amostra 72,Amostra 73,Amostra 74,Amostra 75,Amostra 76,Amostra 77,Amostra 78,Amostra 79,Amostra 80,Amostra 81,Amostra 82,Amostra 83,Amostra 84,Amostra 85,Amostra 86,Amostra 87,Amostra 88,Amostra 89,Amostra 90,Amostra 91,Amostra 92,Amostra 93,Amostra 94,Amostra 95,Amostra 96,Amostra 97,Amostra 98,Amostra 99,Amostra 100,Amostra 101,Amostra 102,Amostra 103,Amostra 104,Amostra 105,Amostra 106,Amostra 107,Amostra 108,Amostra 109,Amostra 110,Amostra 111,Amostra 112,Amostra 113,Amostra 114,Amostra 115,Amostra 116,Amostra 117,Amostra 118,Amostra 119,Amostra 120,Amostra 121,Amostra 122,Amostra 123,Amostra 124,Amostra 125,Amostra 126,Amostra 127,Amostra 128,Amostra 129,Amostra 130,Amostra 131,Amostra 132,Amostra 133,Amostra 134,Amostra 135,Amostra 136,Amostra 137,Amostra 138,Amostra 139,Amostra 140,Amostra 141,Amostra 142,Amostra 143,Amostra 144,Amostra 145,Amostra 146,Amostra 147,Amostra 148,Amostra 149,Amostra 150,Amostra 151,Amostra 152,Amostra 153,Amostra 154,Amostra 155,Amostra 156,Amostra 157,Amostra 158,Amostra 159,Amostra 160,Amostra 161,Amostra 162,Amostra 163,Amostra 164,Amostra 165,Amostra 166,Amostra 167,Amostra 168,Amostra 169,Amostra 170,Amostra 171,Amostra 172,Amostra 173,Amostra 174,Amostra 175,Amostra 176,Amostra 177,Amostra 178,Amostra 179,Amostra 180,Amostra 181,Amostra 182,Amostra 183,Amostra 184,Amostra 185,Amostra 186,Amostra 187,Amostra 188,Amostra 189,Amostra 190,Amostra 191,Forma de onda
0.000,697.395,917.717,984.586,1002.111,1003.786,1000.384,995.371,989.863,984.219,978.553,972.902,967.278,961.685,956.123,950.594,945.097,939.631,934.197,928.794,923.423,918.082,912.773,907.494,902.246,897.028,891.840,886.683,881.555,876.457,871.388,866.348,861.338,856.357,851.404,846.481,841.585,836.718,831.879,827.068,822.285,817.530,812.802,808.101,803.428,798.781,794.162,789.569,785.003,780.463,775.949,771.462,767.000,762.565,758.155,753.770,749.411,745.077,740.768,736.484,732.225,727.990,723.780,719.594,715.432,711.295,707.181,703.092,699.025,694.983,690.964,686.968,682.995,679.045,675.118,671.213,667.332,663.472,659.635,655.821,652.028,648.257,644.508,640.781,637.075,633.391,629.728,626.086,622.465,618.865,615.286,611.728,608.190,604.673,601.176,597.699,594.242,590.806,587.389,583.992,580.615,577.257,573.918,570.599,567.299,564.019,560.757,557.514,554.290,551.084,547.897,544.728,541.578,538.446,535.332,532.236,529.158,526.098,523.055,520.030,517.023,514.033,511.060,508.105,505.166,502.245,499.340,496.452,493.581,490.727,487.889,485.067,482.262,479.473,476.700,473.943,471.202,468.477,465.768,463.074,460.396,457.734,455.086,452.455,449.838,447.236,444.650,442.078,439.522,436.980,434.453,431.940,429.442,426.959,424.489,422.035,419.594,417.167,414.755,412.356,409.971,407.600,405.243,402.900,400.569,398.253,395.950,393.660,391.383,389.120,386.869,384.632,382.408,380.196,377.997,375.811,373.638,371.477,369.329,367.193,365.069,362.958,360.859,358.772,356.697,354.634,352.583,350.544,348.517,346.502,344.498,5.000
0.000,1394.789,1835.434,1969.172,2004.222,2007.571,2000.767,1990.742,1979.727,1968.438,1957.105,1945.804,1934.556,1923.370,1912.247,1901.188,1890.193,1879.262,1868.394,1857.588,1846.846,1836.165,1825.546,1814.988,1804.492,1794.056,1783.681,1773.365,1763.110,1752.913,1742.776,1732.697,1722.676,1712.714,1702.809,1692.961,1683.170,1673.436,1663.758,1654.136,1644.570,1635.059,1625.603,1616.202,1606.855,1597.563,1588.324,1579.138,1570.005,1560.926,1551.899,1542.924,1534.001,1525.129,1516.309,1507.540,1498.821,1490.153,1481.536,1472.968,1464.449,1455.980,1447.560,1439.188,1430.865,1422.590,1414.363,1406.183,1398.051,1389.966,1381.927,1373.935,1365.990,1358.090,1350.236,1342.427,1334.663,1326.945,1319.271,1311.641,1304.056,1296.514,1289.016,1281.561,1274.150,1266.781,1259.455,1252.171,1244.930,1237.730,1230.572,1223.455,1216.380,1209.345,1202.351,1195.398,1188.485,1181.611,1174.778,1167.984,1161.229,1154.514,1147.837,1141.199,1134.599,1128.037,1121.513,1115.028,1108.579,1102.168,1095.794,1089.457,1083.156,1076.892,1070.664,1064.472,1058.316,1052.196,1046.111,1040.061,1034.046,1028.066,1022.120,1016.209,1010.332,1004.489,998.680,992.904,987.162,981.453,975.777,970.134,964.524,958.946,953.400,947.886,942.404,936.954,931.536,926.148,920.792,915.467,910.173,904.909,899.676,894.473,889.300,884.157,879.044,873.960,868.906,863.880,858.884,853.917,848.979,844.069,839.188,834.334,829.509,824.712,819.943,815.201,810.486,805.799,801.139,796.506,791.899,787.320,782.766,778.240,773.739,769.264,764.815,760.392,755.995,751.623,747.276,742.954,738.658,734.386,730.139,725.916,721.718,717.544,713.394,709.269,705.167,701.089,697.034,693.003,688.995,5.000
0.000,2789.578,3670.867,3938.343,4008.445,4015.142,4001.534,3981.485,3959.454,3936.876,3914.211,3891.607,3869.112,3846.739,3824.494,3802.376,3780.387,3758.524,3736.788,3715.177,3693.691,3672.330,3651.092,3629.977,3608.984,3588.112,3567.362,3546.731,3526.219,3505.826,3485.552,3465.394,3445.353,3425.428,3405.618,3385.922,3366.341,3346.872,3327.517,3308.273,3289.141,3270.119,3251.207,3232.405,3213.711,3195.125,3176.647,3158.276,3140.011,3121.852,3103.797,3085.847,3068.001,3050.258,3032.618,3015.080,2997.643,2980.307,2963.071,2945.935,2928.898,2911.960,2895.119,2878.376,2861.730,2845.180,2828.726,2812.366,2796.102,2779.932,2763.855,2747.871,2731.979,2716.179,2700.471,2684.854,2669.327,2653.889,2638.541,2623.282,2608.111,2593.028,2578.032,2563.123,2548.300,2533.562,2518.910,2504.343,2489.860,2475.460,2461.144,2446.911,2432.760,2418.691,2404.703,2390.796,2376.969,2363.223,2349.556,2335.968,2322.458,2309.027,2295.674,2282.397,2269.198,2256.074,2243.027,2230.055,2217.158,2204.336,2191.588,2178.913,2166.312,2153.784,2141.328,2128.944,2116.632,2104.391,2092.221,2080.121,2068.092,2056.131,2044.240,2032.418,2020.664,2008.978,1997.360,1985.809,1974.324,1962.907,1951.555,1940.268,1929.047,1917.891,1906.800,1895.772,1884.809,1873.908,1863.071,1852.297,1841.584,1830.934,1820.345,1809.818,1799.351,1788.945,1778.600,1768.314,1758.087,1747.920,1737.811,1727.761,1717.769,1707.835,1697.958,1688.138,1678.375,1668.669,1659.019,1649.424,1639.885,1630.401,1620.973,1611.598,1602.278,1593.012,1583.799,1574.639,1565.533,1556.479,1547.478,1538.528,1529.631,1520.784,1511.989,1503.245,1494.552,1485.908,1477.315,1468.771,1460.277,1451.832,1443.436,1435.088,1426.789,1418.537,1410.334,1402.177,1394.068,1386.006,1377.991,5.000
0.000,348.697,458.858,492.293,501.056,501.893,500.192,497.686,494.932,492.109,489.276,486.451,483.639,480.842,478.062,475.297,472.548,469.815,467.098,464.397,461.711,459.041,456.386,453.747,451.123,448.514,445.920,443.341,440.777,438.228,435.694,433.174,430.669,428.178,425.702,423.240,420.793,418.359,415.940,413.534,411.143,408.765,406.401,404.051,401.714,399.391,397.081,394.784,392.501,390.231,387.975,385.731,383.500,381.282,379.077,376.885,374.705,372.538,370.384,368.242,366.112,363.995,361.890,359.797,357.716,355.647,353.591,351.546,349.513,347.491,345.482,343.484,341.497,339.522,337.559,335.607,333.666,331.736,329.818,327.910,326.014,324.128,322.254,320.390,318.537,316.695,314.864,313.043,311.232,309.433,307.643,305.864,304.095,302.336,300.588,298.849,297.121,295.403,293.694,291.996,290.307,288.628,286.959,285.300,283.650,282.009,280.378,278.757,277.145,275.542,273.948,272.364,270.789,269.223,267.666,266.118,264.579,263.049,261.528,260.015,258.511,257.016,255.530,254.052,252.583,251.122,249.670,248.226,246.791,245.363,243.944,242.534,241.131,239.736,238.350,236.972,235.601,234.239,232.884,231.537,230.198,228.867,227.543,226.227,224.919,223.618,222.325,221.039,219.761,218.490,217.226,215.970,214.721,213.479,212.245,211.017,209.797,208.584,207.377,206.178,204.986,203.800,202.622,201.450,200.285,199.126,197.975,196.830,195.692,194.560,193.435,192.316,191.204,190.098,188.999,187.906,186.819,185.739,184.664,183.596,182.535,181.479,180.429,179.386,178.349,177.317,176.292,175.272,174.259,173.251,172.249,5.000
0.000,697.395,917.717,984.586,1002.111,1003.786,1000.384,995.371,989.863,984.219,978.553,972.902,967.278,961.685,956.123,950.594,945.097,939.631,934.197,928.794,923.423,918.082,912.773,907.494,902.246,897.028,891.840,886.683,881.555,876.457,871.388,866.348,861.338,856.357,851.404,846.481,841.585,836.718,831.879,827.068,822.285,817.530,812.802,808.101,803.428,798.781,794.162,789.569,785.003,780.463,775.949,771.462,767.000,762.565,758.155,753.770,749.411,745.077,740.768,736.484,732.225,727.990,723.780,719.594,715.432,711.295,707.181,703.092,699.025,694.983,690.964,686.968,682.995,679.045,675.118,671.213,667.332,663.472,659.635,655.821,652.028,648.257,644.508,640.781,637.075,633.391,629.728,626.086,622.465,618.865,615.286,611.728,608.190,604.673,601.176,597.699,594.242,590.806,587.389,583.992,580.615,577.257,573.918,570.599,567.299,564.019,560.757,557.514,554.290,551.084,547.897,544.728,541.578,538.446,535.332,532.236,529.158,526.098,523.055,520.030,517.023,514.033,511.060,508.105,505.166,502.245,499.340,496.452,493.581,490.727,487.889,485.067,482.262,479.473,476.700,473.943,471.202,468.477,465.768,463.074,460.396,457.734,455.086,452.455,449.838,447.236,444.650,442.078,439.522,436.980,434.453,431.940,429.442,426.959,424.489,422.035,419.594,417.167,414.755,412.356,409.971,407.600,405.243,402.900,400.569,398.253,395.950,393.660,391.383,389.120,386.869,384.632,382.408,380.196,377.997,375.811,373.638,371.477,369.329,367.193,365.069,362.958,360.859,358.772,356.697,354.634,352.583,350.544,348.517,346.502,344.498,5.000
0.000,1394.789,1835.434,1969.172,2004.222,2007.571,2000.767,1990.742,1979.727,1968.438,1957.105,1945.804,1934.556,1923.370,1912.247,1901.188,1890.193,1879.262,1868.394,1857.588,1846.846,1836.165,1825.546,1814.988,1804.492,1794.056,1783.681,1773.365,1763.110,1752.913,1742.776,1732.697,1722.676,1712.714,1702.809,1692.961,1683.170,1673.436,1663.758,1654.136,1644.570,1635.059,1625.603,1616.202,1606.855,1597.563,1588.324,1579.138,1570.005,1560.926,1551.899,1542.924,1534.001,1525.129,1516.309,1507.540,1498.821,1490.153,1481.536,1472.968,1464.449,1455.980,1447.560,1439.188,1430.865,1422.590,1414.363,1406.183,1398.051,1389.966,1381.927,1373.935,1365.990,1358.090,1350.236,1342.427,1334.663,1326.945,1319.271,1311.641,1304.056,1296.514,1289.016,1281.561,1274.150,1266.781,1259.455,1252.171,1244.930,1237.730,1230.572,1223.455,1216.380,1209.345,1202.351,1195.398,1188.485,1181.611,1174.778,1167.984,1161.229,1154.514,1147.837,1141.199,1134.599,1128.037,1121.513,1115.028,1108.579,1102.168,1095.794,1089.457,1083.156,1076.892,1070.664,1064.472,1058.316,1052.196,1046.111,1040.061,1034.046,1028.066,1022.120,1016.209,1010.332,1004.489,998.680,992.904,987.162,981.453,975.777,970.134,964.524,958.946,953.400,947.886,942.404,936.954,931.536,926.148,920.792,915.467,910.173,904.909,899.676,894.473,889.300,884.157,879.044,873.960,868.906,863.880,858.884,853.917,848.979,844.069,839.188,834.334,829.509,824.712,819.943,815.201,810.486,805.799,801.139,796.506,791.899,787.320,782.766,778.240,773.739,769.264,764.815,760.392,755.995,751.623,747.276,742.954,738.658,734.386,730.139,725.916,721.718,717.544,713.394,709.269,705.167,701.089,697.034,693.003,688.995,5.000
0.000,2789.578,3670.867,3938.343,4008.445,4015.142,4001.534,3981.485,3959.454,3936.876,3914.211,3891.607,3869.112,3846.739,3824.494,3802.376,3780.387,3758.524,3736.788,3715.177,3693.691,3672.330,3651.092,3629.977,3608.984,3588.112,3567.362,3546.731,3526.219,3505.826,3485.552,3465.394,3445.353,3425.428,3405.618,3385.922,3366.341,3346.872,3327.517,3308.273,3289.141,3270.119,3251.207,3232.405,3213.711,3195.125,3176.647,3158.276,3140.011,3121.852,3103.797,3085.847,3068.001,3050.258,3032.618,3015.080,2997.643,2980.307,2963.071,2945.935,2928.898,2911.960,2895.119,2878.376,2861.730,2845.180,2828.726,2812.366,2796.102,2779.932,2763.855,2747.871,2731.979,2716.179,2700.471,2684.854,2669.327,2653.889,2638.541,2623.282,2608.111,2593.028,2578.032,2563.123,2548.300,2533.562,2518.910,2504.343,2489.860,2475.460,2461.144,2446.911,2432.760,2418.691,2404.703,2390.796,2376.969,2363.223,2349.556,2335.968,2322.458,2309.027,2295.674,2282.397,2269.198,2256.074,2243.027,2230.055,2217.158,2204.336,2191.588,2178.913,2166.312,2153.784,2141.328,2128.944,2116.632,2104.391,2092.221,2080.121,2068.092,2056.131,2044.240,2032.418,2020.664,2008.978,1997.360,1985.809,1974.324,1962.907,1951.555,1940.268,1929.047,1917.891,1906.800,1895.772,1884.809,1873.908,1863.071,1852.297,1841.584,1830.934,1820.345,1809.818,1799.351,1788.945,1778.600,1768.314,1758.087,1747.920,1737.811,1727.761,1717.769,1707.835,1697.958,1688.138,1678.375,1668.669,1659.019,1649.424,1639.885,1630.401,1620.973,1611.598,1602.278,1593.012,1583.799,1574.639,1565.533,1556.479,1547.478,1538.528,1529.631,1520.784,1511.989,1503.245,1494.552,1485.908,1477.315,1468.771,1460.277,1451.832,1443.436,1435.088,1426.789,1418.537,1410.334,1402.177,1394.068,1386.006,1377.991,5.000
0.000,348.697,458.858,492.293,501.056,501.893,500.192,497.686,494.932,492.109,489.276,486.451,483.639,480.842,478.062,475.297,472.548,469.815,467.098,464.397,461.711,459.041,456.386,453.747,451.123,448.514,445.920,443.341,440.777,438.228,435.694,433.174,430.669,428.178,425.702,423.240,420.793,418.359,415.940,413.534,411.143,408.765,406.401,404.051,401.714,399.391,397.081,394.784,392.501,390.231,387.975,385.731,383.500,381.282,379.077,376.885,374.705,372.538,370.384,368.242,366.112,363.995,361.890,359.797,357.716,355.647,353.591,351.546,349.513,347.491,345.482,343.484,341.497,339.522,337.559,335.607,333.666,331.736,329.818,327.910,326.014,324.128,322.254,320.390,318.537,316.695,314.864,313.043,311.232,309.433,307.643,305.864,304.095,302.336,300.588,298.849,297.121,295.403,293.694,291.996,290.307,288.628,286.959,285.300,283.650,282.009,280.378,278.757,277.145,275.542,273.948,272.364,270.789,269.223,267.666,266.118,264.579,263.049,261.528,260.015,258.511,257.016,255.530,254.052,252.583,251.122,249.670,248.226,246.791,245.363,243.944,242.534,241.131,239.736,238.350,236.972,235.601,234.239,232.884,231.537,230.198,228.867,227.543,226.227,224.919,223.618,222.325,221.039,219.761,218.490,217.226,215.970,214.721,213.479,212.245,211.017,209.797,208.584,207.377,206.178,204.986,203.800,202.622,201.450,200.285,199.126,197.975,196.830,195.692,194.560,193.435,192.316,191.204,190.098,188.999,187.906,186.819,185.739,184.664,183.596,182.535,181.479,180.429,179.386,178.349,177.317,176.292,175.272,174.259,173.251,172.249,5.000
0.000,697.395,917.717,984.586,1002.111,1003.786,1000.384,995.371,989.863,984.219,978.553,972.902,967.278,961.685,956.123,950.594,945.097,939.631,934.197,928.794,923.423,918.082,912.773,907.494,902.246,897.028,891.840,886.683,881.555,876.457,871.388,866.348,861.338,856.357,851.404,846.481,841.585,836.718,831.879,827.068,822.285,817.530,812.802,808.101,803.428,798.781,794.162,789.569,785.003,780.463,775.949,771.462,767.000,762.565,758.155,753.770,749.411,745.077,740.768,736.484,732.225,727.990,723.780,719.594,715.432,711.295,707.181,703.092,699.025,694.983,690.964,686.968,682.995,679.045,675.118,671.213,667.332,663.472,659.635,655.821,652.028,648.257,644.508,640.781,637.075,633.391,629.728,626.086,622.465,618.865,615.286,611.728,608.190,604.673,601.176,597.699,594.242,590.806,587.389,583.992,580.615,577.257,573.918,570.599,567.299,564.019,560.757,557.514,554.290,551.084,547.897,544.728,541.578,538.446,535.332,532.236,529.158,526.098,523.055,520.030,517.023,514.033,511.060,508.105,505.166,502.245,499.340,496.452,493.581,490.727,487.889,485.067,482.262,479.473,476.700,473.943,471.202,468.477,465.768,463.074,460.396,457.734,455.086,452.455,449.838,447.236,444.650,442.078,439.522,436.980,434.453,431.940,429.442,426.959,424.489,422.035,419.594,417.167,414.755,412.356,409.971,407.600,405.243,402.900,400.569,398.253,395.950,393.660,391.383,389.120,386.869,384.632,382.408,380.196,377.997,375.811,373.638,371.477,369.329,367.193,365.069,362.958,360.859,358.772,356.697,354.634,352.583,350.544,348.517,346.502,344.498,5.000
0.000,1394.789,1835.434,1969.172,2004.222,2007.571,2000.767,1990.742,1979.727,1968.438,1957.105,1945.804,1934.556,1923.370,1912.247,1901.188,1890.193,1879.262,1868.394,1857.588,1846.846,1836.165,1825.546,1814.988,1804.492,1794.056,1783.681,1773.365,1763.110,1752.913,1742.776,1732.697,1722.676,1712.714,1702.809,1692.961,1683.170,1673.436,1663.758,1654.136,1644.570,1635.059,1625.603,1616.202,1606.855,1597.563,1588.324,1579.138,1570.005,1560.926,1551.899,1542.924,1534.001,1525.129,1516.309,1507.540,1498.821,1490.153,1481.536,1472.968,1464.449,1455.980,1447.560,1439.188,1430.865,1422.590,1414.363,1406.183,1398.051,1389.966,1381.927,1373.935,1365.990,1358.090,1350.236,1342.427,1334.663,1326.945,1319.271,1311.641,1304.056,1296.514,1289.016,1281.561,1274.150,1266.781,1259.455,1252.171,1244.930,1237.730,1230.572,1223.455,1216.380,1209.345,1202.351,1195.398,1188.485,1181.611,1174.778,1167.984,1161.229,1154.514,1147.837,1141.199,1134.599,1128.037,1121.513,1115.028,1108.579,1102.168,1095.794,1089.457,1083.156,1076.892,1070.664,1064.472,1058.316,1052.196,1046.111,1040.061,1034.046,1028.066,1022.120,1016.209,1010.332,1004.489,998.680,992.904,987.162,981.453,975.777,970.134,964.524,958.946,953.400,947.886,942.404,936.954,931.536,926.148,920.792,915.467,910.173,904.909,899.676,894.473,889.300,884.157,879.044,873.960,868.906,863.880,858.884,853.917,848.979,844.069,839.188,834.334,829.509,824.712,819.943,815.201,810.486,805.799,801.139,796.506,791.899,787.320,782.766,778.240,773.739,769.264,764.815,760.392,755.995,751.623,747.276,742.954,738.658,734.386,730.139,725.916,721.718,717.544,713.394,709.269,705.167,701.089,697.034,693.003,688.995,5.000
0.000,2789.578,3670.867,3938.343,4008.445,4015.142,4001.534,3981.485,3959.454,3936.876,3914.211,3891.607,3869.112,3846.739,3824.494,3802.376,3780.387,3758.524,3736.788,3715.177,3693.691,3672.330,3651.092,3629.977,3608.984,3588.112,3567.362,3546.731,3526.219,3505.826,3485.552,3465.394,3445.353,3425.428,3405.618,3385.922,3366.341,3346.872,3327.517,3308.273,3289.141,3270.119,3251.207,3232.405,3213.711,3195.125,3176.647,3158.276,3140.011,3121.852,3103.797,3085.847,3068.001,3050.258,3032.618,3015.080,2997.643,2980.307,2963.071,2945.935,2928.898,2911.960,2895.119,2878.376,2861.730,2845.180,2828.726,2812.366,2796.102,2779.932,2763.855,2747.871,2731.979,2716.179,2700.471,2684.854,2669.327,2653.889,2638.541,2623.282,2608.111,2593.028,2578.032,2563.123,2548.300,2533.562,2518.910,2504.343,2489.860,2475.460,2461.144,2446.911,2432.760,2418.691,2404.703,2390.796,2376.969,2363.223,2349.556,2335.968,2322.458,2309.027,2295.674,2282.397,2269.198,2256.074,2243.027,2230.055,2217.158,2204.336,2191.588,2178.913,2166.312,2153.784,2141.328,2128.944,2116.632,2104.391,2092.221,2080.121,2068.092,2056.131,2044.240,2032.418,2020.664,2008.978,1997.360,1985.809,1974.324,1962.907,1951.555,1940.268,1929.047,1917.891,1906.800,1895.772,1884.809,1873.908,1863.071,1852.297,1841.584,1830.934,1820.345,1809.818,1799.351,1788.945,1778.600,1768.314,1758.087,1747.920,1737.811,1727.761,1717.769,1707.835,1697.958,1688.138,1678.375,1668.669,1659.019,1649.424,1639.885,1630.401,1620.973,1611.598,1602.278,1593.012,1583.799,1574.639,1565.533,1556.479,1547.478,1538.528,1529.631,1520.784,1511.989,1503.245,1494.552,1485.908,1477.315,1468.771,1460.277,1451.832,1443.436,1435.088,1426.789,1418.537,1410.334,1402.177,1394.068,1386.006,1377.991,5.000
-0.000,32.888,62.454,88.960,112.647,133.740,152.446,168.958,183.455,196.103,207.056,216.456,224.435,231.115,236.608,241.021,244.448,246.981,248.700,249.683,250.000,249.716,248.891,247.580,245.834,243.701,241.222,238.439,235.386,232.099,228.607,224.939,221.120,217.175,213.124,208.987,204.782,200.525,196.232,191.915,187.587,183.258,178.940,174.639,170.365,166.125,161.925,157.770,153.666,149.616,145.626,141.697,137.834,134.037,130.310,126.654,123.070,119.559,116.122,112.760,109.473,106.260,103.123,100.060,97.072,94.157,91.316,88.546,85.849,83.222,80.664,78.175,75.754,73.399,71.109,68.884,66.720,64.619,62.577,60.595,58.670,56.801,54.987,53.227,51.520,49.863,48.257,46.699,45.188,43.724,42.304,40.928,39.595,38.303,37.051,35.838,34.664,33.526,32.424,31.357,30.324,29.324,28.356,27.418,26.511,25.633,24.783,23.960,23.165,22.394,21.649,20.928,20.231,19.556,18.903,18.272,17.661,17.070,16.499,15.947,15.412,14.896,14.396,13.913,13.446,12.994,12.557,12.135,11.727,11.332,10.951,10.582,10.226,9.881,9.548,9.226,8.914,8.614,8.323,8.042,7.770,7.508,7.254,7.009,6.772,6.543,6.321,6.107,5.901,5.701,5.508,5.321,5.141,4.967,4.799,4.636,4.479,4.327,4.180,4.039,3.902,3.769,3.642,3.518,3.399,3.283,3.172,3.064,2.960,2.860,2.763,2.669,2.578,2.491,2.406,2.324,2.245,2.169,2.095,2.024,1.955,1.889,1.825,1.763,1.703,1.645,1.589,1.535,1.483,1.432,1.384,6.000
-0.000,65.775,124.909,177.921,225.295,267.480,304.891,337.915,366.910,392.206,414.112,432.912,448.869,462.229,473.217,482.042,488.897,493.961,497.400,499.366,500.000,499.432,497.782,495.160,491.668,487.401,482.444,476.877,470.773,464.198,457.215,449.878,442.241,434.350,426.247,417.973,409.563,401.050,392.463,383.830,375.174,366.517,357.879,349.278,340.731,332.250,323.850,315.540,307.332,299.233,291.252,283.395,275.667,268.074,260.620,253.307,246.139,239.117,232.244,225.520,218.945,212.521,206.246,200.121,194.144,188.314,182.631,177.093,171.698,166.443,161.329,156.351,151.508,146.798,142.219,137.767,133.441,129.238,125.155,121.189,117.339,113.602,109.975,106.455,103.040,99.727,96.513,93.398,90.376,87.447,84.608,81.856,79.190,76.606,74.102,71.677,69.328,67.052,64.849,62.715,60.649,58.648,56.712,54.837,53.022,51.266,49.566,47.921,46.329,44.789,43.298,41.856,40.461,39.112,37.806,36.544,35.322,34.141,32.998,31.893,30.825,29.791,28.792,27.826,26.892,25.988,25.115,24.270,23.454,22.665,21.902,21.164,20.451,19.762,19.096,18.452,17.829,17.227,16.646,16.084,15.540,15.015,14.508,14.017,13.543,13.085,12.643,12.215,11.802,11.402,11.016,10.643,10.282,9.934,9.598,9.272,8.958,8.654,8.361,8.077,7.804,7.539,7.283,7.036,6.797,6.567,6.344,6.128,5.920,5.719,5.525,5.338,5.156,4.981,4.812,4.649,4.491,4.338,4.191,4.048,3.911,3.778,3.650,3.525,3.406,3.290,3.178,3.070,2.966,2.865,2.767,6.000
-0.000,131.551,249.817,355.842,450.590,534.959,609.782,675.830,733.819,784.412,828.224,865.823,897.739,924.458,946.434,964.083,977.794,987.923,994.800,998.732,1000.000,998.864,995.563,990.319,983.337,974.802,964.888,953.754,941.546,928.396,914.429,899.757,884.482,868.699,852.495,835.947,819.127,802.101,784.927,767.660,750.347,733.034,715.758,698.557,681.462,664.500,647.699,631.080,614.663,598.466,582.504,566.789,551.334,536.148,521.239,506.614,492.278,478.235,464.488,451.040,437.891,425.042,412.492,400.241,388.288,376.629,365.263,354.186,343.395,332.887,322.657,312.702,303.017,293.597,284.438,275.534,266.882,258.475,250.309,242.379,234.679,227.204,219.949,212.909,206.079,199.453,193.027,186.795,180.753,174.895,169.216,163.713,158.379,153.211,148.204,143.354,138.655,134.105,129.697,125.430,121.297,117.296,113.423,109.674,106.044,102.532,99.132,95.842,92.658,89.577,86.597,83.713,80.923,78.224,75.613,73.087,70.645,68.282,65.997,63.787,61.650,59.583,57.584,55.652,53.783,51.977,50.230,48.541,46.908,45.330,43.804,42.328,40.902,39.524,38.191,36.903,35.658,34.455,33.291,32.167,31.081,30.031,29.016,28.035,27.087,26.171,25.285,24.430,23.603,22.804,22.032,21.286,20.565,19.868,19.195,18.545,17.916,17.309,16.722,16.155,15.607,15.078,14.566,14.072,13.595,13.133,12.688,12.257,11.841,11.439,11.050,10.675,10.313,9.963,9.624,9.297,8.981,8.676,8.382,8.097,7.822,7.556,7.299,7.051,6.811,6.580,6.356,6.140,5.931,5.730,5.535,6.000
-0.000,263.102,499.635,711.683,901.180,1069.919,1219.565,1351.661,1467.639,1568.824,1656.447,1731.647,1795.478,1848.917,1892.868,1928.167,1955.588,1975.845,1989.601,1997.464,2000.000,1997.727,1991.126,1980.639,1966.673,1949.604,1929.777,1907.509,1883.091,1856.793,1828.858,1799.513,1768.964,1737.398,1704.989,1671.893,1638.254,1604.201,1569.854,1535.319,1500.694,1466.067,1431.517,1397.114,1362.923,1329.001,1295.398,1262.160,1229.326,1196.932,1165.007,1133.579,1102.669,1072.297,1042.479,1013.228,984.556,956.470,928.976,902.079,875.781,850.083,824.984,800.483,776.575,753.258,730.525,708.371,686.790,665.774,645.314,625.404,606.033,587.194,568.875,551.069,533.764,516.951,500.619,484.758,469.358,454.408,439.899,425.819,412.158,398.907,386.054,373.590,361.505,349.789,338.432,327.425,316.758,306.422,296.408,286.707,277.310,268.209,259.395,250.859,242.595,234.593,226.846,219.347,212.089,205.063,198.264,191.684,185.316,179.155,173.193,167.426,161.846,156.448,151.226,146.175,141.289,136.564,131.994,127.574,123.299,119.166,115.169,111.304,107.567,103.953,100.460,97.082,93.816,90.659,87.607,84.657,81.804,79.047,76.382,73.806,71.316,68.909,66.583,64.335,62.161,60.061,58.031,56.070,54.174,52.341,50.571,48.860,47.206,45.608,44.064,42.572,41.130,39.737,38.390,37.089,35.832,34.618,33.444,32.310,31.214,30.155,29.133,28.144,27.189,26.267,25.375,24.514,23.682,22.878,22.101,21.351,20.626,19.925,19.248,18.594,17.963,17.353,16.763,16.193,15.643,15.112,14.598,14.102,13.623,13.160,12.712,12.280,11.863,11.459,11.070,6.000
